datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_rt,total_lmp_rt,congestion_price_rt,marginal_loss_price_rt,row_is_current,version_nbr
4/25/2019 7:00:00 PM,4/25/2019 3:00:00 PM,1,PJM-RTO,,,ZONE,,28.230000,28.239552,0.000035,0.009516,True,1
4/25/2019 8:00:00 PM,4/25/2019 4:00:00 PM,1,PJM-RTO,,,ZONE,,27.790000,27.797641,0.000066,0.009242,True,1
4/25/2019 9:00:00 PM,4/25/2019 5:00:00 PM,1,PJM-RTO,,,ZONE,,29.540000,29.546620,-0.000501,0.010454,True,1
4/25/2019 10:00:00 PM,4/25/2019 6:00:00 PM,1,PJM-RTO,,,ZONE,,25.180000,25.186056,0.000185,0.008371,True,1
4/25/2019 11:00:00 PM,4/25/2019 7:00:00 PM,1,PJM-RTO,,,ZONE,,23.040000,23.057733,0.007285,0.007948,True,1
4/26/2019 12:00:00 AM,4/25/2019 8:00:00 PM,1,PJM-RTO,,,ZONE,,25.100000,25.111239,0.002769,0.006803,True,1
4/26/2019 1:00:00 AM,4/25/2019 9:00:00 PM,1,PJM-RTO,,,ZONE,,27.000000,27.003377,0.000323,0.008054,True,1
4/26/2019 2:00:00 AM,4/25/2019 10:00:00 PM,1,PJM-RTO,,,ZONE,,16.250000,16.273833,0.021735,0.003764,True,1
4/26/2019 3:00:00 AM,4/25/2019 11:00:00 PM,1,PJM-RTO,,,ZONE,,15.440000,15.475835,0.028709,0.003793,True,1
4/26/2019 4:00:00 AM,4/26/2019 12:00:00 AM,1,PJM-RTO,,,ZONE,,13.460000,13.496514,0.034634,0.004380,True,1
4/26/2019 5:00:00 AM,4/26/2019 1:00:00 AM,1,PJM-RTO,,,ZONE,,12.170000,12.203618,0.027325,0.005460,True,1
4/26/2019 6:00:00 AM,4/26/2019 2:00:00 AM,1,PJM-RTO,,,ZONE,,12.490000,12.518805,0.027279,0.004026,True,1
4/26/2019 7:00:00 AM,4/26/2019 3:00:00 AM,1,PJM-RTO,,,ZONE,,13.530000,13.546952,0.011176,0.005776,True,1
4/26/2019 8:00:00 AM,4/26/2019 4:00:00 AM,1,PJM-RTO,,,ZONE,,14.390000,14.418697,0.028808,0.004889,True,1
4/26/2019 9:00:00 AM,4/26/2019 5:00:00 AM,1,PJM-RTO,,,ZONE,,13.990000,14.026667,0.030355,0.005479,True,1
4/26/2019 10:00:00 AM,4/26/2019 6:00:00 AM,1,PJM-RTO,,,ZONE,,19.630000,19.647843,0.009889,0.007955,True,1
4/26/2019 11:00:00 AM,4/26/2019 7:00:00 AM,1,PJM-RTO,,,ZONE,,20.940000,20.942729,-0.003721,0.006450,True,1
4/26/2019 12:00:00 PM,4/26/2019 8:00:00 AM,1,PJM-RTO,,,ZONE,,21.560000,21.563918,0.000006,0.008078,True,1
4/26/2019 1:00:00 PM,4/26/2019 9:00:00 AM,1,PJM-RTO,,,ZONE,,21.450000,21.453574,0.000073,0.006834,True,1
4/26/2019 2:00:00 PM,4/26/2019 10:00:00 AM,1,PJM-RTO,,,ZONE,,22.080000,22.090855,0.000204,0.006484,True,1
4/26/2019 3:00:00 PM,4/26/2019 11:00:00 AM,1,PJM-RTO,,,ZONE,,22.980000,22.989667,0.000254,0.007747,True,1
4/26/2019 4:00:00 PM,4/26/2019 12:00:00 PM,1,PJM-RTO,,,ZONE,,22.460000,22.465874,0.000389,0.007152,True,1
4/26/2019 5:00:00 PM,4/26/2019 1:00:00 PM,1,PJM-RTO,,,ZONE,,23.030000,23.034457,0.000298,0.005826,True,1
4/26/2019 6:00:00 PM,4/26/2019 2:00:00 PM,1,PJM-RTO,,,ZONE,,21.840000,21.845355,0.000137,0.005219,True,1
4/26/2019 7:00:00 PM,4/26/2019 3:00:00 PM,1,PJM-RTO,,,ZONE,,21.690000,21.693440,0.000000,0.004273,True,1
4/26/2019 8:00:00 PM,4/26/2019 4:00:00 PM,1,PJM-RTO,,,ZONE,,21.530000,21.533470,0.000445,0.005525,True,1
4/26/2019 9:00:00 PM,4/26/2019 5:00:00 PM,1,PJM-RTO,,,ZONE,,21.520000,21.520826,0.000000,0.005826,True,1
4/26/2019 10:00:00 PM,4/26/2019 6:00:00 PM,1,PJM-RTO,,,ZONE,,20.060000,20.068128,0.000000,0.005628,True,1
4/26/2019 11:00:00 PM,4/26/2019 7:00:00 PM,1,PJM-RTO,,,ZONE,,21.130000,21.134504,0.000000,0.007838,True,1
4/27/2019 12:00:00 AM,4/26/2019 8:00:00 PM,1,PJM-RTO,,,ZONE,,25.840000,25.843398,0.000000,0.005898,True,1
4/27/2019 1:00:00 AM,4/26/2019 9:00:00 PM,1,PJM-RTO,,,ZONE,,22.300000,22.305261,0.000000,0.004428,True,1
4/27/2019 2:00:00 AM,4/26/2019 10:00:00 PM,1,PJM-RTO,,,ZONE,,22.400000,22.405667,0.000000,0.007334,True,1
4/27/2019 3:00:00 AM,4/26/2019 11:00:00 PM,1,PJM-RTO,,,ZONE,,18.780000,18.785797,0.000000,0.003297,True,1
4/27/2019 4:00:00 AM,4/27/2019 12:00:00 AM,1,PJM-RTO,,,ZONE,,21.370000,21.374018,0.000000,0.006518,True,1
4/27/2019 5:00:00 AM,4/27/2019 1:00:00 AM,1,PJM-RTO,,,ZONE,,23.310000,23.318370,0.000000,0.009203,True,1
4/27/2019 6:00:00 AM,4/27/2019 2:00:00 AM,1,PJM-RTO,,,ZONE,,21.460000,21.467144,0.003236,0.008074,True,1
4/27/2019 7:00:00 AM,4/27/2019 3:00:00 AM,1,PJM-RTO,,,ZONE,,20.470000,20.480299,0.007337,0.007963,True,1
4/27/2019 8:00:00 AM,4/27/2019 4:00:00 AM,1,PJM-RTO,,,ZONE,,21.220000,21.235408,0.002520,0.008721,True,1
4/27/2019 9:00:00 AM,4/27/2019 5:00:00 AM,1,PJM-RTO,,,ZONE,,21.730000,21.747330,0.008783,0.008548,True,1
4/27/2019 10:00:00 AM,4/27/2019 6:00:00 AM,1,PJM-RTO,,,ZONE,,20.740000,20.756807,0.008120,0.007854,True,1
4/27/2019 11:00:00 AM,4/27/2019 7:00:00 AM,1,PJM-RTO,,,ZONE,,21.110000,21.126314,0.012529,0.007952,True,1
4/27/2019 12:00:00 PM,4/27/2019 8:00:00 AM,1,PJM-RTO,,,ZONE,,21.400000,21.422886,0.016910,0.009309,True,1
4/27/2019 1:00:00 PM,4/27/2019 9:00:00 AM,1,PJM-RTO,,,ZONE,,22.570000,22.587815,0.012218,0.007264,True,1
4/27/2019 2:00:00 PM,4/27/2019 10:00:00 AM,1,PJM-RTO,,,ZONE,,23.390000,23.419351,0.020389,0.009795,True,1
4/27/2019 3:00:00 PM,4/27/2019 11:00:00 AM,1,PJM-RTO,,,ZONE,,20.590000,20.608903,0.014829,0.009074,True,1
4/27/2019 4:00:00 PM,4/27/2019 12:00:00 PM,1,PJM-RTO,,,ZONE,,20.210000,20.233500,0.014922,0.008578,True,1
4/27/2019 5:00:00 PM,4/27/2019 1:00:00 PM,1,PJM-RTO,,,ZONE,,19.270000,19.291228,0.009297,0.009431,True,1
4/27/2019 6:00:00 PM,4/27/2019 2:00:00 PM,1,PJM-RTO,,,ZONE,,18.460000,18.477808,0.015058,0.006085,True,1
4/27/2019 7:00:00 PM,4/27/2019 3:00:00 PM,1,PJM-RTO,,,ZONE,,19.070000,19.097946,0.018130,0.008150,True,1
4/27/2019 8:00:00 PM,4/27/2019 4:00:00 PM,1,PJM-RTO,,,ZONE,,19.450000,19.474436,0.013493,0.007610,True,1
4/27/2019 9:00:00 PM,4/27/2019 5:00:00 PM,1,PJM-RTO,,,ZONE,,21.260000,21.282653,0.012134,0.007186,True,1
4/27/2019 10:00:00 PM,4/27/2019 6:00:00 PM,1,PJM-RTO,,,ZONE,,22.710000,22.728734,0.007355,0.008045,True,1
4/27/2019 11:00:00 PM,4/27/2019 7:00:00 PM,1,PJM-RTO,,,ZONE,,26.540000,26.559594,0.007160,0.011601,True,1
4/28/2019 12:00:00 AM,4/27/2019 8:00:00 PM,1,PJM-RTO,,,ZONE,,28.000000,28.014288,0.002240,0.011215,True,1
4/28/2019 1:00:00 AM,4/27/2019 9:00:00 PM,1,PJM-RTO,,,ZONE,,20.560000,20.568565,0.001824,0.007574,True,1
4/28/2019 2:00:00 AM,4/27/2019 10:00:00 PM,1,PJM-RTO,,,ZONE,,19.320000,19.325885,0.000000,0.008385,True,1
4/28/2019 3:00:00 AM,4/27/2019 11:00:00 PM,1,PJM-RTO,,,ZONE,,17.500000,17.506755,0.000000,0.008422,True,1
4/28/2019 4:00:00 AM,4/28/2019 12:00:00 AM,1,PJM-RTO,,,ZONE,,18.970000,18.975592,0.000000,0.005592,True,1
4/28/2019 5:00:00 AM,4/28/2019 1:00:00 AM,1,PJM-RTO,,,ZONE,,18.970000,18.978622,0.000000,0.006955,True,1
4/28/2019 6:00:00 AM,4/28/2019 2:00:00 AM,1,PJM-RTO,,,ZONE,,18.720000,18.723539,0.000000,0.007705,True,1
4/28/2019 7:00:00 AM,4/28/2019 3:00:00 AM,1,PJM-RTO,,,ZONE,,17.960000,17.971984,0.000000,0.007818,True,1
4/28/2019 8:00:00 AM,4/28/2019 4:00:00 AM,1,PJM-RTO,,,ZONE,,17.500000,17.507590,0.000000,0.007590,True,1
4/28/2019 9:00:00 AM,4/28/2019 5:00:00 AM,1,PJM-RTO,,,ZONE,,17.180000,17.190955,0.000000,0.006788,True,1
4/28/2019 10:00:00 AM,4/28/2019 6:00:00 AM,1,PJM-RTO,,,ZONE,,17.120000,17.130066,0.000000,0.007566,True,1
4/28/2019 11:00:00 AM,4/28/2019 7:00:00 AM,1,PJM-RTO,,,ZONE,,17.850000,17.856002,0.000000,0.006002,True,1
4/28/2019 12:00:00 PM,4/28/2019 8:00:00 AM,1,PJM-RTO,,,ZONE,,20.960000,20.965393,0.000064,0.009496,True,1
4/28/2019 1:00:00 PM,4/28/2019 9:00:00 AM,1,PJM-RTO,,,ZONE,,24.440000,24.469042,0.020359,0.008683,True,1
4/28/2019 2:00:00 PM,4/28/2019 10:00:00 AM,1,PJM-RTO,,,ZONE,,25.660000,25.670863,0.002239,0.007791,True,1
4/28/2019 3:00:00 PM,4/28/2019 11:00:00 AM,1,PJM-RTO,,,ZONE,,21.030000,21.046663,0.010261,0.007235,True,1
4/28/2019 4:00:00 PM,4/28/2019 12:00:00 PM,1,PJM-RTO,,,ZONE,,19.920000,19.930001,0.005146,0.008188,True,1
4/28/2019 5:00:00 PM,4/28/2019 1:00:00 PM,1,PJM-RTO,,,ZONE,,20.660000,20.675381,0.010636,0.008078,True,1
4/28/2019 6:00:00 PM,4/28/2019 2:00:00 PM,1,PJM-RTO,,,ZONE,,25.910000,25.961382,0.047442,0.008940,True,1
4/28/2019 7:00:00 PM,4/28/2019 3:00:00 PM,1,PJM-RTO,,,ZONE,,23.430000,23.465008,0.029889,0.009286,True,1
4/28/2019 8:00:00 PM,4/28/2019 4:00:00 PM,1,PJM-RTO,,,ZONE,,26.970000,26.997580,0.021873,0.009041,True,1
4/28/2019 9:00:00 PM,4/28/2019 5:00:00 PM,1,PJM-RTO,,,ZONE,,23.770000,23.806222,0.023757,0.008298,True,1
4/28/2019 10:00:00 PM,4/28/2019 6:00:00 PM,1,PJM-RTO,,,ZONE,,23.070000,23.089168,0.012959,0.008709,True,1
4/28/2019 11:00:00 PM,4/28/2019 7:00:00 PM,1,PJM-RTO,,,ZONE,,22.130000,22.152196,0.012897,0.006799,True,1
4/29/2019 12:00:00 AM,4/28/2019 8:00:00 PM,1,PJM-RTO,,,ZONE,,35.370000,35.377332,-0.000226,0.010892,True,1
4/29/2019 1:00:00 AM,4/28/2019 9:00:00 PM,1,PJM-RTO,,,ZONE,,21.290000,21.298626,0.000000,0.006959,True,1
4/29/2019 2:00:00 AM,4/28/2019 10:00:00 PM,1,PJM-RTO,,,ZONE,,22.290000,22.303428,0.000000,0.009262,True,1
4/29/2019 3:00:00 AM,4/28/2019 11:00:00 PM,1,PJM-RTO,,,ZONE,,19.590000,19.593000,0.000000,0.008000,True,1
4/29/2019 4:00:00 AM,4/29/2019 12:00:00 AM,1,PJM-RTO,,,ZONE,,17.740000,17.741543,0.000000,0.006543,True,1
4/29/2019 5:00:00 AM,4/29/2019 1:00:00 AM,1,PJM-RTO,,,ZONE,,17.730000,17.728004,-0.007216,0.008553,True,1
4/29/2019 6:00:00 AM,4/29/2019 2:00:00 AM,1,PJM-RTO,,,ZONE,,13.180000,13.212385,0.024345,0.006373,True,1
4/29/2019 7:00:00 AM,4/29/2019 3:00:00 AM,1,PJM-RTO,,,ZONE,,16.570000,16.585335,0.007843,0.006659,True,1
4/29/2019 8:00:00 AM,4/29/2019 4:00:00 AM,1,PJM-RTO,,,ZONE,,17.630000,17.636515,0.000000,0.006515,True,1
4/29/2019 9:00:00 AM,4/29/2019 5:00:00 AM,1,PJM-RTO,,,ZONE,,31.350000,31.363391,0.000000,0.013391,True,1
4/29/2019 10:00:00 AM,4/29/2019 6:00:00 AM,1,PJM-RTO,,,ZONE,,22.070000,22.077714,0.001165,0.009049,True,1
4/29/2019 11:00:00 AM,4/29/2019 7:00:00 AM,1,PJM-RTO,,,ZONE,,22.340000,22.348338,0.000000,0.006672,True,1
4/29/2019 12:00:00 PM,4/29/2019 8:00:00 AM,1,PJM-RTO,,,ZONE,,26.060000,26.067159,0.000000,0.009659,True,1
4/29/2019 1:00:00 PM,4/29/2019 9:00:00 AM,1,PJM-RTO,,,ZONE,,24.550000,24.560816,0.000474,0.009510,True,1
4/29/2019 2:00:00 PM,4/29/2019 10:00:00 AM,1,PJM-RTO,,,ZONE,,65.340000,65.408489,0.080338,-0.012682,True,1
4/29/2019 3:00:00 PM,4/29/2019 11:00:00 AM,1,PJM-RTO,,,ZONE,,28.440000,28.452610,0.002759,0.011518,True,1
4/29/2019 4:00:00 PM,4/29/2019 12:00:00 PM,1,PJM-RTO,,,ZONE,,35.580000,35.635431,0.036068,0.016030,True,1
4/29/2019 5:00:00 PM,4/29/2019 1:00:00 PM,1,PJM-RTO,,,ZONE,,68.610000,68.718382,0.083598,0.028950,True,1
4/29/2019 6:00:00 PM,4/29/2019 2:00:00 PM,1,PJM-RTO,,,ZONE,,24.500000,24.523358,0.011856,0.010669,True,1
4/29/2019 7:00:00 PM,4/29/2019 3:00:00 PM,1,PJM-RTO,,,ZONE,,56.100000,56.259821,0.137357,0.021630,True,1
4/29/2019 8:00:00 PM,4/29/2019 4:00:00 PM,1,PJM-RTO,,,ZONE,,23.620000,23.643223,0.018088,0.005969,True,1
4/29/2019 9:00:00 PM,4/29/2019 5:00:00 PM,1,PJM-RTO,,,ZONE,,25.280000,25.308283,0.017078,0.008705,True,1
4/29/2019 10:00:00 PM,4/29/2019 6:00:00 PM,1,PJM-RTO,,,ZONE,,24.700000,24.712123,0.007112,0.008345,True,1
4/29/2019 11:00:00 PM,4/29/2019 7:00:00 PM,1,PJM-RTO,,,ZONE,,25.050000,25.068713,0.008206,0.008008,True,1
4/30/2019 12:00:00 AM,4/29/2019 8:00:00 PM,1,PJM-RTO,,,ZONE,,22.640000,22.656934,0.010924,0.006844,True,1
4/30/2019 1:00:00 AM,4/29/2019 9:00:00 PM,1,PJM-RTO,,,ZONE,,22.560000,22.571602,-0.001002,0.008437,True,1
4/30/2019 2:00:00 AM,4/29/2019 10:00:00 PM,1,PJM-RTO,,,ZONE,,37.510000,37.554255,0.032181,0.012907,True,1
4/30/2019 3:00:00 AM,4/29/2019 11:00:00 PM,1,PJM-RTO,,,ZONE,,20.260000,20.272952,0.009264,0.007021,True,1
4/30/2019 4:00:00 AM,4/30/2019 12:00:00 AM,1,PJM-RTO,,,ZONE,,19.710000,19.732496,0.016784,0.007379,True,1
4/30/2019 5:00:00 AM,4/30/2019 1:00:00 AM,1,PJM-RTO,,,ZONE,,18.300000,18.302516,0.000000,0.005849,True,1
4/30/2019 6:00:00 AM,4/30/2019 2:00:00 AM,1,PJM-RTO,,,ZONE,,19.370000,19.376248,0.000000,0.007914,True,1
4/30/2019 7:00:00 AM,4/30/2019 3:00:00 AM,1,PJM-RTO,,,ZONE,,18.230000,18.239730,0.000000,0.007230,True,1
4/30/2019 8:00:00 AM,4/30/2019 4:00:00 AM,1,PJM-RTO,,,ZONE,,16.990000,16.995021,0.000835,0.007518,True,1
4/30/2019 9:00:00 AM,4/30/2019 5:00:00 AM,1,PJM-RTO,,,ZONE,,21.490000,21.518070,0.019962,0.008107,True,1
4/30/2019 10:00:00 AM,4/30/2019 6:00:00 AM,1,PJM-RTO,,,ZONE,,24.490000,24.512930,0.012455,0.008809,True,1
4/30/2019 11:00:00 AM,4/30/2019 7:00:00 AM,1,PJM-RTO,,,ZONE,,23.100000,23.109986,0.004760,0.008559,True,1
4/30/2019 12:00:00 PM,4/30/2019 8:00:00 AM,1,PJM-RTO,,,ZONE,,22.140000,22.148565,0.000669,0.007895,True,1
4/30/2019 1:00:00 PM,4/30/2019 9:00:00 AM,1,PJM-RTO,,,ZONE,,23.650000,23.657209,0.000000,0.010542,True,1
4/30/2019 2:00:00 PM,4/30/2019 10:00:00 AM,1,PJM-RTO,,,ZONE,,23.880000,23.885776,-0.000161,0.008436,True,1
4/30/2019 3:00:00 PM,4/30/2019 11:00:00 AM,1,PJM-RTO,,,ZONE,,22.900000,22.912612,0.000013,0.008432,True,1
4/30/2019 4:00:00 PM,4/30/2019 12:00:00 PM,1,PJM-RTO,,,ZONE,,26.010000,26.017737,0.003778,0.008126,True,1
4/30/2019 5:00:00 PM,4/30/2019 1:00:00 PM,1,PJM-RTO,,,ZONE,,33.940000,33.968965,0.016780,0.013018,True,1
4/30/2019 6:00:00 PM,4/30/2019 2:00:00 PM,1,PJM-RTO,,,ZONE,,23.580000,23.598001,0.009276,0.007058,True,1
4/30/2019 7:00:00 PM,4/30/2019 3:00:00 PM,1,PJM-RTO,,,ZONE,,30.280000,30.334251,0.047245,0.008672,True,1
4/30/2019 8:00:00 PM,4/30/2019 4:00:00 PM,1,PJM-RTO,,,ZONE,,25.350000,25.389627,0.028285,0.008842,True,1
4/30/2019 9:00:00 PM,4/30/2019 5:00:00 PM,1,PJM-RTO,,,ZONE,,30.350000,30.389997,0.034143,0.010021,True,1
4/30/2019 10:00:00 PM,4/30/2019 6:00:00 PM,1,PJM-RTO,,,ZONE,,34.240000,34.314316,0.064924,0.010225,True,1
4/30/2019 11:00:00 PM,4/30/2019 7:00:00 PM,1,PJM-RTO,,,ZONE,,24.220000,24.252950,0.025574,0.008210,True,1
5/1/2019 12:00:00 AM,4/30/2019 8:00:00 PM,1,PJM-RTO,,,ZONE,,26.290000,26.317327,0.016326,0.007668,True,1
5/1/2019 1:00:00 AM,4/30/2019 9:00:00 PM,1,PJM-RTO,,,ZONE,,25.740000,25.765082,0.021830,0.008252,True,1
5/1/2019 2:00:00 AM,4/30/2019 10:00:00 PM,1,PJM-RTO,,,ZONE,,22.280000,22.304472,0.018173,0.007133,True,1
5/1/2019 3:00:00 AM,4/30/2019 11:00:00 PM,1,PJM-RTO,,,ZONE,,20.370000,20.385232,0.007145,0.007254,True,1
5/1/2019 4:00:00 AM,5/1/2019 12:00:00 AM,1,PJM-RTO,,,ZONE,,18.530000,18.540904,0.000314,0.006424,True,1
5/1/2019 5:00:00 AM,5/1/2019 1:00:00 AM,1,PJM-RTO,,,ZONE,,18.850000,18.852656,0.000000,0.005989,True,1
5/1/2019 6:00:00 AM,5/1/2019 2:00:00 AM,1,PJM-RTO,,,ZONE,,18.330000,18.332404,0.000000,0.005737,True,1
5/1/2019 7:00:00 AM,5/1/2019 3:00:00 AM,1,PJM-RTO,,,ZONE,,18.460000,18.468711,0.000000,0.006211,True,1
5/1/2019 8:00:00 AM,5/1/2019 4:00:00 AM,1,PJM-RTO,,,ZONE,,20.070000,20.083447,0.005775,0.007673,True,1
5/1/2019 9:00:00 AM,5/1/2019 5:00:00 AM,1,PJM-RTO,,,ZONE,,20.030000,20.040159,-0.000028,0.006854,True,1
5/1/2019 10:00:00 AM,5/1/2019 6:00:00 AM,1,PJM-RTO,,,ZONE,,21.520000,21.527106,-0.000074,0.007179,True,1
5/1/2019 11:00:00 AM,5/1/2019 7:00:00 AM,1,PJM-RTO,,,ZONE,,23.070000,23.075647,-0.001507,0.008820,True,1
5/1/2019 12:00:00 PM,5/1/2019 8:00:00 AM,1,PJM-RTO,,,ZONE,,23.830000,23.848475,0.007768,0.009040,True,1
5/1/2019 1:00:00 PM,5/1/2019 9:00:00 AM,1,PJM-RTO,,,ZONE,,24.280000,24.369936,0.080704,0.009231,True,1
5/1/2019 2:00:00 PM,5/1/2019 10:00:00 AM,1,PJM-RTO,,,ZONE,,50.620000,50.699516,0.056744,0.021106,True,1
5/1/2019 3:00:00 PM,5/1/2019 11:00:00 AM,1,PJM-RTO,,,ZONE,,22.500000,22.512265,0.004769,0.008329,True,1
5/1/2019 4:00:00 PM,5/1/2019 12:00:00 PM,1,PJM-RTO,,,ZONE,,35.490000,35.525342,0.024292,0.011883,True,1
5/1/2019 5:00:00 PM,5/1/2019 1:00:00 PM,1,PJM-RTO,,,ZONE,,23.390000,23.399975,0.001612,0.007530,True,1
5/1/2019 6:00:00 PM,5/1/2019 2:00:00 PM,1,PJM-RTO,,,ZONE,,23.060000,23.069377,0.003235,0.006142,True,1
5/1/2019 7:00:00 PM,5/1/2019 3:00:00 PM,1,PJM-RTO,,,ZONE,,24.680000,24.691537,0.002182,0.008521,True,1
5/1/2019 8:00:00 PM,5/1/2019 4:00:00 PM,1,PJM-RTO,,,ZONE,,25.420000,25.427649,0.002248,0.006235,True,1
5/1/2019 9:00:00 PM,5/1/2019 5:00:00 PM,1,PJM-RTO,,,ZONE,,35.090000,35.100470,0.003601,0.011036,True,1
5/1/2019 10:00:00 PM,5/1/2019 6:00:00 PM,1,PJM-RTO,,,ZONE,,26.650000,26.668408,0.006549,0.009358,True,1
5/1/2019 11:00:00 PM,5/1/2019 7:00:00 PM,1,PJM-RTO,,,ZONE,,23.250000,23.263093,0.001293,0.007633,True,1
5/2/2019 12:00:00 AM,5/1/2019 8:00:00 PM,1,PJM-RTO,,,ZONE,,30.600000,30.613468,0.004219,0.010083,True,1
5/2/2019 1:00:00 AM,5/1/2019 9:00:00 PM,1,PJM-RTO,,,ZONE,,25.150000,25.164960,0.002659,0.008135,True,1
5/2/2019 2:00:00 AM,5/1/2019 10:00:00 PM,1,PJM-RTO,,,ZONE,,25.570000,25.580097,0.000415,0.008015,True,1
5/2/2019 3:00:00 AM,5/1/2019 11:00:00 PM,1,PJM-RTO,,,ZONE,,21.390000,21.400374,0.001845,0.005196,True,1
5/2/2019 4:00:00 AM,5/2/2019 12:00:00 AM,1,PJM-RTO,,,ZONE,,19.820000,19.822383,0.000000,0.004883,True,1
5/2/2019 5:00:00 AM,5/2/2019 1:00:00 AM,1,PJM-RTO,,,ZONE,,20.250000,20.257943,0.000000,0.007110,True,1
5/2/2019 6:00:00 AM,5/2/2019 2:00:00 AM,1,PJM-RTO,,,ZONE,,18.590000,18.597888,0.000000,0.007054,True,1
5/2/2019 7:00:00 AM,5/2/2019 3:00:00 AM,1,PJM-RTO,,,ZONE,,18.960000,18.967487,0.000000,0.005820,True,1
5/2/2019 8:00:00 AM,5/2/2019 4:00:00 AM,1,PJM-RTO,,,ZONE,,19.880000,19.890179,0.000000,0.007679,True,1
5/2/2019 9:00:00 AM,5/2/2019 5:00:00 AM,1,PJM-RTO,,,ZONE,,20.710000,20.711172,0.000546,0.004792,True,1
5/2/2019 10:00:00 AM,5/2/2019 6:00:00 AM,1,PJM-RTO,,,ZONE,,22.260000,22.270503,0.005119,0.007051,True,1
5/2/2019 11:00:00 AM,5/2/2019 7:00:00 AM,1,PJM-RTO,,,ZONE,,21.580000,21.595841,0.005367,0.007974,True,1
5/2/2019 12:00:00 PM,5/2/2019 8:00:00 AM,1,PJM-RTO,,,ZONE,,24.080000,24.089551,0.004310,0.008574,True,1
5/2/2019 1:00:00 PM,5/2/2019 9:00:00 AM,1,PJM-RTO,,,ZONE,,22.520000,22.535718,0.011212,0.007006,True,1
5/2/2019 2:00:00 PM,5/2/2019 10:00:00 AM,1,PJM-RTO,,,ZONE,,24.240000,24.264674,0.020248,0.008593,True,1
5/2/2019 3:00:00 PM,5/2/2019 11:00:00 AM,1,PJM-RTO,,,ZONE,,24.220000,24.257178,0.029589,0.009256,True,1
5/2/2019 4:00:00 PM,5/2/2019 12:00:00 PM,1,PJM-RTO,,,ZONE,,23.470000,23.501139,0.022732,0.006740,True,1
5/2/2019 5:00:00 PM,5/2/2019 1:00:00 PM,1,PJM-RTO,,,ZONE,,27.040000,27.078708,0.033768,0.008273,True,1
5/2/2019 6:00:00 PM,5/2/2019 2:00:00 PM,1,PJM-RTO,,,ZONE,,28.660000,28.704203,0.039057,0.008479,True,1
5/2/2019 7:00:00 PM,5/2/2019 3:00:00 PM,1,PJM-RTO,,,ZONE,,28.380000,28.422135,0.029184,0.008785,True,1
5/2/2019 8:00:00 PM,5/2/2019 4:00:00 PM,1,PJM-RTO,,,ZONE,,25.600000,25.624270,0.016568,0.007702,True,1
5/2/2019 9:00:00 PM,5/2/2019 5:00:00 PM,1,PJM-RTO,,,ZONE,,26.630000,26.664329,0.028532,0.007464,True,1
5/2/2019 10:00:00 PM,5/2/2019 6:00:00 PM,1,PJM-RTO,,,ZONE,,26.230000,26.252416,0.014051,0.008365,True,1
5/2/2019 11:00:00 PM,5/2/2019 7:00:00 PM,1,PJM-RTO,,,ZONE,,24.150000,24.163253,0.000954,0.008966,True,1
5/3/2019 12:00:00 AM,5/2/2019 8:00:00 PM,1,PJM-RTO,,,ZONE,,26.470000,26.474750,0.002113,0.007637,True,1
5/3/2019 1:00:00 AM,5/2/2019 9:00:00 PM,1,PJM-RTO,,,ZONE,,31.490000,31.495708,0.003787,0.006921,True,1
5/3/2019 2:00:00 AM,5/2/2019 10:00:00 PM,1,PJM-RTO,,,ZONE,,22.550000,22.571120,0.012076,0.008211,True,1
5/3/2019 3:00:00 AM,5/2/2019 11:00:00 PM,1,PJM-RTO,,,ZONE,,21.370000,21.389516,0.013994,0.008855,True,1
5/3/2019 4:00:00 AM,5/3/2019 12:00:00 AM,1,PJM-RTO,,,ZONE,,19.840000,19.851803,0.002739,0.007398,True,1
5/3/2019 5:00:00 AM,5/3/2019 1:00:00 AM,1,PJM-RTO,,,ZONE,,19.970000,19.982065,0.002670,0.006062,True,1
5/3/2019 6:00:00 AM,5/3/2019 2:00:00 AM,1,PJM-RTO,,,ZONE,,20.030000,20.045348,0.007656,0.007692,True,1
5/3/2019 7:00:00 AM,5/3/2019 3:00:00 AM,1,PJM-RTO,,,ZONE,,19.620000,19.631044,0.006995,0.007382,True,1
5/3/2019 8:00:00 AM,5/3/2019 4:00:00 AM,1,PJM-RTO,,,ZONE,,20.650000,20.667888,0.014750,0.008137,True,1
5/3/2019 9:00:00 AM,5/3/2019 5:00:00 AM,1,PJM-RTO,,,ZONE,,21.320000,21.347563,0.020923,0.008307,True,1
5/3/2019 10:00:00 AM,5/3/2019 6:00:00 AM,1,PJM-RTO,,,ZONE,,26.630000,26.667390,0.028438,0.009785,True,1
5/3/2019 11:00:00 AM,5/3/2019 7:00:00 AM,1,PJM-RTO,,,ZONE,,28.300000,28.314412,0.008365,0.011047,True,1
5/3/2019 12:00:00 PM,5/3/2019 8:00:00 AM,1,PJM-RTO,,,ZONE,,26.860000,26.864737,0.000287,0.007783,True,1
5/3/2019 1:00:00 PM,5/3/2019 9:00:00 AM,1,PJM-RTO,,,ZONE,,33.200000,33.212199,0.000160,0.012872,True,1
